id,ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,home_link
30454,LHUD,small_airport,Szeged Airfield,249,EU,HU,HU-CS,Szeged,
318138,LHUH,small_airport,Úrhida,633,EU,HU,HU-FE,Sárszentmihály,
318141,LHVE,small_airport,Veresegyház,,EU,HU,HU-PE,Veresegyház,
30575,LHZA,small_airport,Zalaegerszeg Airport,617,EU,HU,HU-ZA,Zalaegerszeg,
309480,LHZK,small_airport,Zalakaros Airport,370,EU,HU,HU-ZA,Zalakaros,
317407,LIAA,small_airport,"Aviosuperficie ""Alvaro Leonardi""",374,EU,IT,IT-55,Terni,http://www.avioleonarditerni.it
29414,LIAF,small_airport,Foligno Airport,730,EU,IT,IT-55,Foligno (PG),
317856,LIAL,small_airport,Aviosuperficie Sant'Illuminato,984,EU,IT,IT-55,Città di Castello (PG),
4307,LIAP,small_airport,L'Aquila–Preturo Airport,2211,EU,IT,IT-65,L'Aquila,http://www.aeroportodeiparchi.it/
29415,LIAQ,small_airport,Aquino Airport,361,EU,IT,IT-62,Aquino,
317010,LIAR,small_airport,Furbara Air Base,,EU,IT,IT-62,Fubara,
316448,LIAT,small_airport,Aviosuperficie Valdera/Capannoli,39,EU,IT,IT-52,Capannoli,http://www.aeroclubdipisa.it
29416,LIAU,small_airport,Capua Airport,64,EU,IT,IT-72,Capua,
4308,LIBA,medium_airport,Amendola Air Base,183,EU,IT,IT-75,Foggia,
4309,LIBC,medium_airport,Crotone Airport,522,EU,IT,IT-78,Crotone,http://www.aeroporto.kr.it/cartaservizi_eng.asp
4310,LIBD,large_airport,Bari Karol Wojtyła Airport,177,EU,IT,IT-75,Bari,http://www.seap-puglia.it/default.asp?idlingua=2&idcontenuto=25
4311,LIBF,medium_airport,"Foggia ""Gino Lisa"" Airport",265,EU,IT,IT-75,Foggia,
4312,LIBG,medium_airport,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",215,EU,IT,IT-75,Grottaglie,
317011,LIBH,heliport,Marina di Ginosa Heliport,26,EU,IT,IT-75,Marina di Ginosa,
317012,LIBJ,heliport,Vibo Valentia Heliport,,EU,IT,IT-78,Vibo Valentia,
4313,LIBN,medium_airport,Lecce Galatina Air Base,156,EU,IT,IT-75,,
4314,LIBP,medium_airport,Pescara International Airport,48,EU,IT,IT-65,Pescara,http://www.abruzzo-airport.it/eng/index.php
4315,LIBR,medium_airport,Brindisi – Salento Airport,47,EU,IT,IT-75,Brindisi,http://www.seap-puglia.it/default.asp?idlingua=2&idcontenuto=29
4316,LIBV,medium_airport,Gioia Del Colle Air Base,1187,EU,IT,IT-75,Gioia Del Colle (BA),
31821,LIBX,closed,Martina Franca Air Force Base,1467,EU,IT,IT-75,Martina Franca,
4317,LICA,medium_airport,Lamezia Terme Airport,39,EU,IT,IT-78,Lamezia Terme (CZ),
298716,LICB,medium_airport,Comiso Airport,623,EU,IT,IT-82,Comiso,http://www.aeroportodicomiso.it/
4318,LICC,large_airport,Catania-Fontanarossa Airport,39,EU,IT,IT-82,Catania,http://www.aeroporto.catania.it/
4319,LICD,medium_airport,Lampedusa Airport,70,EU,IT,IT-82,Lampedusa,
4320,LICG,medium_airport,Pantelleria Airport,628,EU,IT,IT-82,Pantelleria (TP),
4321,LICJ,large_airport,Falcone–Borsellino Airport,65,EU,IT,IT-82,Palermo,http://www.gesap.it/index.php
31822,LICL,small_airport,Aviosuperficie Airone,82,EU,IT,IT-82,Gela,
4322,LICP,medium_airport,Palermo-Boccadifalco Airport,345,EU,IT,IT-82,Palermo,
4323,LICR,medium_airport,Reggio Calabria Airport,96,EU,IT,IT-78,Reggio Calabria,
4324,LICT,medium_airport,Vincenzo Florio Airport Trapani-Birgi,25,EU,IT,IT-82,Trapani (TP),
4325,LICZ,medium_airport,Sigonella Navy Air Base,79,EU,IT,IT-82,Sigonella (CT),
4326,LIDA,small_airport,Asiago Airport,3409,EU,IT,IT-34,Vicenza,
29417,LIDB,small_airport,Belluno Airport,1240,EU,IT,IT-34,Belluno (BL),http://www.aeroclubbelluno.org/
31823,LIDC,small_airport,Cà Negra Airport,1,EU,IT,IT-34,Cà Negra,
4327,LIDE,small_airport,Reggio Emilia Airport,152,EU,IT,IT-45,Reggio Emilia,
29418,LIDF,small_airport,Fano Airport,54,EU,IT,IT-57,Fano (PS),http://www.flyingwork.it/html/aeroporto.htm
29419,LIDG,small_airport,Lugo Di Romagna Airport,62,EU,IT,IT-45,Lugo,http://www.aeroclublugo.it/
29420,LIDH,small_airport,Thiene Airport,335,EU,IT,IT-34,Vicenza,
31824,LIDI,closed,Cortina Airport,4213,EU,IT,IT-34,Cortina D'Ampezzo,
317721,LIDK,heliport,Casarsa della Delizia Air Base,125,EU,IT,IT-36,Casarsa della Delizia (UD),
29421,LIDL,small_airport,Legnago Airport,30,EU,IT,IT-34,Legnago,
44004,LIDM,closed,Mantova Airport,57,EU,IT,IT-25,Mantova,
29422,LIDP,small_airport,Pavullo Airport,2244,EU,IT,IT-45,Pavullo (MO),
4328,LIDR,small_airport,Ravenna Airport,1,EU,IT,IT-45,Ravenna,http://www.aeroclubravenna.it
4329,LIDT,medium_airport,Trento-Mattarello Airport,610,EU,IT,IT-32,Trento (TN),http://www.aeroportocaproni.it/
29423,LIDU,small_airport,Carpi-Budrione Airport,69,EU,IT,IT-45,Carpi (MO),
30298,LIDV,small_airport,Prati Vecchi D'Aguscello Airport,20,EU,IT,IT-45,Ferrara (FE),
30380,LIDW,small_airport,Aviosuperficie G. Carrer,7,EU,IT,IT-34,Salgareda (TV),
4330,LIEA,medium_airport,Alghero-Fertilia Airport,87,EU,IT,IT-88,Alghero,http://www.aeroportodialghero.it/home_en.asp
4331,LIED,medium_airport,Decimomannu Air Base,100,EU,IT,IT-88,Decimomannu,
4332,LIEE,large_airport,Cagliari Elmas Airport,13,EU,IT,IT-88,Cagliari,http://www.cagliariairport.it/en/
4333,LIEO,medium_airport,Olbia Costa Smeralda Airport,37,EU,IT,IT-88,Olbia (SS),
29424,LIER,small_airport,Oristano-Fenosu Airport,36,EU,IT,IT-88,Oristano,http://www.sogeaor.it
4334,LIET,medium_airport,Tortolì Airport,23,EU,IT,IT-88,Arbatax,
29425,LILA,medium_airport,Alessandria Airport,299,EU,IT,IT-21,Alessandria,http://www.aeroclubalessandria.it/
29426,LILB,small_airport,Alzate Brianza Airport,1260,EU,IT,IT-25,Como,http://www.avl.it/
29748,LILC,small_airport,Calcinate Del Pesce Airport,797,EU,IT,IT-25,Varese (VA),
4335,LILE,medium_airport,Biella-Cerrione Airport,920,EU,IT,IT-21,Biella (BI),http://www.aeroportobiella.it/
29427,LILG,small_airport,Vergiate Airport,863,EU,IT,IT-25,Milano,
4336,LILH,small_airport,Voghera-Rivanazzano Airport,423,EU,IT,IT-25,Voghera (PV),http://www.aeroportovoghera.it/presentazione.html
29428,LILI,medium_airport,Vercelli Airport,417,EU,IT,IT-21,Vercelli,http://www.aeroclubvercelli.it/
29429,LILM,medium_airport,Casale Monferrato Airport,377,EU,IT,IT-21,Casale Monferrato,http://www.aeroclubcasale.it/
4337,LILN,medium_airport,Varese-Venegono Airport,1050,EU,IT,IT-25,Varese,http://www.aeroclubvarese.it/
30429,LILO,small_airport,Sondrio Caiolo Airport,899,EU,IT,IT-25,Caiolo,
29430,LILQ,small_airport,Massa Cinquale Airport,13,EU,IT,IT-52,Marina Di Massa (MS),http://www.aeroclubmarinadimassa.it/
29431,LILR,small_airport,Cremona-Migliaro Airport,161,EU,IT,IT-25,Cremona,
44002,LILS,heliport,Clusone Heliport,1900,EU,IT,IT-25,Clusone,
316388,LILT,closed,Cerrina,,EU,IT,IT-21,,
29432,LILV,small_airport,Valbrembo Airport,745,EU,IT,IT-25,Bergamo (BG),
44003,LILY,seaplane_base,Como (Idroscalo - Water Ad) Hidroport,663,EU,IT,IT-25,Como (CO),
4338,LIMA,medium_airport,Torino-Aeritalia Airport,943,EU,IT,IT-21,Torino,http://www.aeroclubtorino.it/index.php
4339,LIMB,small_airport,Milano-Bresso Airfield,484,EU,IT,IT-25,Milano,http://www.aeroclubmilano.it
4340,LIMC,large_airport,Malpensa International Airport,768,EU,IT,IT-25,Milan,http://www.sea-aeroportimilano.it/en/malpensa/index.phtml
4341,LIME,large_airport,Il Caravaggio International Airport,782,EU,IT,IT-25,Bergamo,http://www.sacbo.it/
4342,LIMF,large_airport,Turin Airport,989,EU,IT,IT-21,Torino,http://www.aeroportoditorino.it/
4343,LIMG,medium_airport,Villanova D'Albenga International Airport,148,EU,IT,IT-42,Albenga (SV),http://www.rivierairport.it/
4344,LIMJ,large_airport,Genoa Cristoforo Colombo Airport,13,EU,IT,IT-42,Genova,http://www.aeroportodigenova.com/en/home/index.php
4345,LIML,large_airport,Milano Linate Airport,353,EU,IT,IT-25,Milan,http://www.sea-aeroportimilano.it/en/
4346,LIMN,medium_airport,Cameri Air Base [MIL],586,EU,IT,IT-21,Cameri (NO),http://web.archive.org/web/20070617100034/www.aeronautica.difesa.it/CSA/CBR/53Stormo/Cennistorici.asp
4347,LIMP,medium_airport,Parma Airport,161,EU,IT,IT-45,Parma,
30196,LIMR,medium_airport,Novi Ligure Airport,607,EU,IT,IT-21,Novi Ligure,http://www.voloavelanovi.it/
4348,LIMS,medium_airport,Piacenza San Damiano Air Base,456,EU,IT,IT-45,Piacenza,
4349,LIMW,medium_airport,Aosta Airport,1791,EU,IT,IT-23,Aosta,http://www.avda-aosta.it/
4350,LIMZ,medium_airport,Cuneo International Airport,1267,EU,IT,IT-21,Cuneo,http://www.aeroporto.cuneo.it/
319115,LINF,small_airport,Aviosuperfice del Fermano,49,EU,IT,IT-57,Fermo (AP),
29433,LINL,small_airport,Lecce-San Cataldo Airport,59,EU,IT,IT-75,Lecce,http://www.aeroportolecce.it
29443,LIPA,medium_airport,Aviano Air Base,410,EU,IT,IT-36,Aviano (PN),http://www.aviano.af.mil/
4352,LIPB,medium_airport,Bolzano Airport,789,EU,IT,IT-32,Bolzano,http://www.abd-airport.it/en/home.htm
4353,LIPC,medium_airport,Cervia Air Base,18,EU,IT,IT-45,Cervia,
29434,LIPD,small_airport,Udine-Campoformido Air Base,305,EU,IT,IT-36,Udine,
4354,LIPE,large_airport,Bologna Guglielmo Marconi Airport,123,EU,IT,IT-45,Bologna,http://www.bologna-airport.it/?LN=UK
29435,LIPF,small_airport,Ferrara Airport,20,EU,IT,IT-45,Ferrara,
29436,LIPG,small_airport,Gorizia Airport,207,EU,IT,IT-36,Gorizia,
4355,LIPH,large_airport,Treviso-Sant'Angelo Airport,59,EU,IT,IT-34,Treviso,http://www.trevisoairport.it/tsf/index.jsp?_requestid=677517&language=en
4356,LIPI,medium_airport,Rivolto Air Base,179,EU,IT,IT-36,Codroipo,
4357,LIPK,medium_airport,Forlì Airport,97,EU,IT,IT-45,Forlì (FC),
4358,LIPL,medium_airport,Ghedi Air Base,333,EU,IT,IT-25,Ghedi,
29437,LIPM,small_airport,Modena-Marzaglia Airport,184,EU,IT,IT-45,Modena,
4359,LIPN,small_airport,Verona-Boscomantico Airport,286,EU,IT,IT-34,Verona,
4360,LIPO,medium_airport,Brescia Airport,355,EU,IT,IT-25,Montichiari (BS),http://www.aeroportobrescia.it/en/business_t6/
4361,LIPQ,medium_airport,Trieste–Friuli Venezia Giulia Airport,39,EU,IT,IT-36,Trieste,http://www.aeroporto.fvg.it/
4362,LIPR,medium_airport,Federico Fellini International Airport,40,EU,IT,IT-45,Rimini,http://www.riminiairport.com/english/
4363,LIPS,medium_airport,Istrana Air Base,137,EU,IT,IT-34,Istrana,
4364,LIPT,closed,Vicenza Airport,128,EU,IT,IT-34,Vicenza,
4365,LIPU,medium_airport,Padova Airport,44,EU,IT,IT-34,Padova,
29438,LIPV,small_airport,Venice-Lido Airport,13,EU,IT,IT-34,Venezia,
4366,LIPX,large_airport,Verona Villafranca Airport,239,EU,IT,IT-34,Verona,http://www.aeroportoverona.it/
4367,LIPY,medium_airport,Ancona Falconara Airport,49,EU,IT,IT-57,Ancona,http://www.aeroportomarche.com/index.php?lang=english
4368,LIPZ,large_airport,Venice Marco Polo Airport,7,EU,IT,IT-34,Venice,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en
29439,LIQB,small_airport,Arezzo Airport,814,EU,IT,IT-52,Arezzo,
316455,LIQG,small_airport,Aviosuperficie Cecina,,EU,IT,IT-52,Cecina,
29440,LIQL,small_airport,Lucca-Tassignano Airport,39,EU,IT,IT-52,Lucca,
30337,LIQN,small_airport,Rieti Airport,1278,EU,IT,IT-62,Rieti,
4369,LIQS,medium_airport,Siena-Ampugnano Airport,634,EU,IT,IT-52,Siena,
29441,LIQW,medium_airport,Sarzana-Luni Air Base,45,EU,IT,IT-42,Sarzana (SP),
4370,LIRA,large_airport,Ciampino–G. B. Pastine International Airport,427,EU,IT,IT-62,Rome,
319749,LIRC,heliport,Centocelle Heliport,158,EU,IT,IT-62,Rome,
4371,LIRE,medium_airport,Pratica Di Mare Air Base,41,EU,IT,IT-62,Pomezia,
4372,LIRF,large_airport,Leonardo da Vinci–Fiumicino Airport,13,EU,IT,IT-62,Rome,http://www.adr.it/portal/portal/adr/Fiumicino/Leonardo_da_vinci/Header_Window?action=2
4373,LIRG,medium_airport,Guidonia Air Base,289,EU,IT,IT-62,Guidonia,
29442,LIRH,small_airport,Frosinone Air Base,,EU,IT,IT-62,Frosinone,
4374,LIRI,medium_airport,Salerno Costa d'Amalfi Airport,119,EU,IT,IT-72,Salerno,http://www.aeroportosalerno.it/
4375,LIRJ,medium_airport,Marina Di Campo Airport,31,EU,IT,IT-52,Marina  Di Campo,
4376,LIRL,medium_airport,Latina Air Base,94,EU,IT,IT-62,Latina,
4377,LIRM,medium_airport,Grazzanise Air Base,29,EU,IT,IT-72,Caserta,
4378,LIRN,large_airport,Naples International Airport,294,EU,IT,IT-72,Nápoli,http://www.portal.gesac.it/
4379,LIRP,large_airport,Pisa International Airport,6,EU,IT,IT-52,Pisa,http://www.pisa-airport.com/
4380,LIRQ,medium_airport,Peretola Airport,142,EU,IT,IT-52,Firenze,http://www.aeroporto.firenze.it/
4381,LIRS,medium_airport,Grosseto Air Base,17,EU,IT,IT-52,Grosetto,
4382,LIRU,medium_airport,Urbe Airport,55,EU,IT,IT-62,Roma,
4383,LIRV,medium_airport,Viterbo Airport,992,EU,IT,IT-62,Viterbo,
4384,LIRZ,medium_airport,Perugia San Francesco d'Assisi – Umbria International Airport,697,EU,IT,IT-55,Perugia,http://www.airport.umbria.it/
309714,LIVD,small_airport,Dobbiaco - Toblach Airport,4068,EU,IT,IT-32,,http://www.aeroclubdobbiaco.it/
308672,LIVV,small_airport,Aviosuperficie Moncucco,781,EU,IT,IT-21,Vische (TO),http://www.flyclubbaronerosso.it/
29648,LJAJ,small_airport,Ajdovščina Airport,381,EU,SI,SI-001,Ajdovscina,http://www.aeroklub-jk-ajdovscina.si/
30071,LJBL,small_airport,Lesce-Bled Airport,1654,EU,SI,SI-003,Bled,
29721,LJBO,small_airport,Bovec Airport,1417,EU,SI,SI-006,Bovec,http://www.bovec-airport.com/
4385,LJCE,medium_airport,Cerklje Airport,510,EU,SI,SI-009,Cerklje ob Krki,
29766,LJCL,small_airport,Letališče Celje,801,EU,SI,SI-011,Celje,
44770,LJDI,small_airport,Divača Airport,1420,EU,SI,SI-019,,http://www.janezlet.si/p/o-nas/letalis-269-e/letalia-a-e.html
4386,LJLJ,large_airport,Ljubljana Jože Pučnik Airport,1273,EU,SI,SI-061,Ljubljana,http://www.lju-airport.si/
4387,LJMB,medium_airport,Maribor Airport,876,EU,SI,SI-070,,
30174,LJMS,small_airport,Murska Sobota Airport,600,EU,SI,SI-080,Murska Sobota,
44771,LJNM,small_airport,Novo Mesto Airport,572,EU,SI,SI-085,Novo mesto,http://www.aeroklub-nm.si/
44903,LJPO,small_airport,Postojna Airfield,,EU,SI,SI-094,Postojna,
44772,LJPT,small_airport,Ptuj Airport,689,EU,SI,SI-096,,http://ak-ptuj.com/
4388,LJPZ,medium_airport,Portoroz Airport,7,EU,SI,SI-090,Portoroz,http://www.portoroz-airport.si/
4389,LJSG,small_airport,Slovenj Gradec Airport,1645,EU,SI,SI-112,Slovenc Gradec,
315984,LJSK,small_airport,Slovenske Konjice,,EU,SI,SI-114,,
30523,LJVE,small_airport,Šoštanj Airport,1283,EU,SI,SI-126,Sostanj,http://www.akgorenje.si/
317283,LK-0001,small_airport,Iranamadu Airport,183,AS,LK,LK-4,Kilinochchi,
317288,LK-0002,small_airport,Palaviya Airport,92,AS,LK,LK-6,Puttalam,
29722,LKBA,small_airport,Břeclav Airport,531,EU,CZ,CZ-JM,Břeclav,
316816,LKBC,closed,Bechyně Airport,1448,EU,CZ,CZ-JC,Bechyně,
29696,LKBE,small_airport,Benešov Airport,1319,EU,CZ,CZ-ST,Benešov,
320202,LKBL,closed,Blátna Airport,,EU,CZ,CZ-JC,Blátna,
29714,LKBO,small_airport,Bohuňovice Airport,771,EU,CZ,CZ-OL,Bohuňovice,
29728,LKBR,small_airport,Broumov Airport,1342,EU,CZ,CZ-KR,Broumov,http://www.airbroumov.eu/
29731,LKBU,small_airport,Bubovice Airport,1401,EU,CZ,CZ-ST,Bubovice,
313916,LKC,small_airport,Lekana Airport,2634,AF,CG,CG-14,Lekana,
29778,LKCB,small_airport,Cheb Airport,1585,EU,CZ,CZ-KA,Cheb,http://www.letistecheb.cz/
29773,LKCE,small_airport,Česká Lípa Airport,932,EU,CZ,CZ-LI,Česká Lípa,
29784,LKCH,small_airport,Chomutov Airfield,1132,EU,CZ,CZ-US,Chomutov,
29772,LKCL,closed,Černovice Air Base,778,EU,CZ,CZ-JM,Černovice,
30127,LKCM,small_airport,Medlánky Airport,853,EU,CZ,CZ-JM,Medlánky,
29782,LKCO,small_airport,Choceň Airport,873,EU,CZ,CZ-PA,Choceň,
29786,LKCR,small_airport,Chrudim Airport,981,EU,CZ,CZ-PA,Chrudim,
4393,LKCS,small_airport,České Budějovice Airport,1417,EU,CZ,CZ-JC,České Budějovice,
29785,LKCT,small_airport,Chotěboř Airport,1949,EU,CZ,CZ-VY,Chotěboř,
4394,LKCV,medium_airport,Čáslav Air Base,794,EU,CZ,CZ-ST,Čáslav,
29836,LKDK,small_airport,Dvůr Králové Nad Labem Airport,932,EU,CZ,CZ-KR,Dvůr Králové Nad Labem,
29855,LKER,small_airport,Erpužice Airport,1572,EU,CZ,CZ-PL,Erpužice,
29881,LKFR,small_airport,Frýdlant Airport,1440,EU,CZ,CZ-MO,Frýdlant,
29940,LKHB,small_airport,Havlíčkův Brod Airport,1519,EU,CZ,CZ-VY,Havlíčkův Brod,
29960,LKHC,small_airport,Hořice Airport,922,EU,CZ,CZ-KR,Hořice,
29952,LKHD,small_airport,Hodkovice Nad Mohelkou Airport,1480,EU,CZ,CZ-LI,Hodkovice Nad Mohelkou,
4395,LKHK,small_airport,Hradec Králové Airport,791,EU,CZ,CZ-KR,Hradec Králové,http://www.lshk.cz
29965,LKHN,small_airport,Hranice Airport,797,EU,CZ,CZ-OL,Hranice,http://www.aeroklubhranice.cz
29956,LKHO,closed,Holešov Airport,761,EU,CZ,CZ-ZL,Holešov,
43206,LKHR,closed,Hradčany Air Base,912,EU,CZ,CZ-LI,Ralsko,
29961,LKHS,small_airport,Hosin Airport,1621,EU,CZ,CZ-JC,Hosin,
4396,LKHV,small_airport,Hořovice Airport,1214,EU,CZ,CZ-ST,Hořovice,
29989,LKJA,small_airport,Jaroměř Airport,889,EU,CZ,CZ-KR,Jaroměř,
29993,LKJC,small_airport,Jičín Airport,863,EU,CZ,CZ-KR,Jičín,http://www.jicin-airport.cz
29995,LKJH,small_airport,Jindřichův Hradec Airport,1667,EU,CZ,CZ-JC,Jindřichův Hradec,
29994,LKJI,small_airport,Jihlava Airport,1821,EU,CZ,CZ-VY,Jihlava,
30046,LKKA,small_airport,Křižanov Airport,1831,EU,CZ,CZ-VY,Křižanov,
4397,LKKB,medium_airport,Kbely Air Base,939,EU,CZ,CZ-PR,Prague,
30047,LKKC,small_airport,Kříženec Planá Airport,2080,EU,CZ,CZ-PL,Planá,
30030,LKKL,small_airport,Kladno Airport,1421,EU,CZ,CZ-ST,Kladno,
30049,LKKM,small_airport,Kroměříž Airport,620,EU,CZ,CZ-ZL,Kroměříž,http://www.lkkm.cz/
30035,LKKO,small_airport,Kolín Airport,932,EU,CZ,CZ-ST,Kolín,
30048,LKKR,small_airport,Krnov Airport,1230,EU,CZ,CZ-MO,Krnov,
30033,LKKT,small_airport,Klatovy Airport,1299,EU,CZ,CZ-PL,Klatovy,
4398,LKKU,medium_airport,Kunovice Airport,581,EU,CZ,CZ-ZL,Uherské Hradiště,
4399,LKKV,medium_airport,Karlovy Vary International Airport,1989,EU,CZ,CZ-KA,Karlovy Vary,http://www.airport-k-vary.cz/indexEN.php
30052,LKKY,small_airport,Kyjov Airfield,689,EU,CZ,CZ-JM,Kyjov,http://ak-kyjov.cz
30076,LKLB,small_airport,Liberec Airport,1329,EU,CZ,CZ-LI,Liberec,
4400,LKLN,medium_airport,Plzeň-Líně Airport,1188,EU,CZ,CZ-PL,Plzen,
30074,LKLT,small_airport,Letňany Airport,909,EU,CZ,CZ-PR,Letňany,
30145,LKMB,small_airport,Mladá Boleslav Airport,781,EU,CZ,CZ-ST,Mladá Boleslav,http://www.lkmb.cz
4401,LKMH,small_airport,Mnichovo Hradiště Airport,800,EU,CZ,CZ-ST,Mnichovo Hradiště,
30137,LKMI,small_airport,Mikulovice Airport,1381,EU,CZ,CZ-OL,Mikulovice,
30161,LKMK,small_airport,Moravská Třebová Airport,1319,EU,CZ,CZ-PA,Moravská Třebová,
30165,LKMO,small_airport,Most Airport,1089,EU,CZ,CZ-US,Most,
30118,LKMR,small_airport,Mariánské Lázně Airport,1772,EU,CZ,CZ-KA,Mariánské Lázně,
4402,LKMT,medium_airport,Ostrava Leos Janáček Airport,844,EU,CZ,CZ-MO,Ostrava,http://www.airport-ostrava.cz/en/
4403,LKNA,medium_airport,Náměšť Air Base,1548,EU,CZ,CZ-VY,Náměšť,
30194,LKNM,small_airport,Nove Mesto Airport,1001,EU,CZ,CZ-KR,Nové Město Nad Metují Moravě,
30203,LKNY,small_airport,Nymburk Ul Ploch Airport,607,EU,CZ,CZ-ST,Nymburk,http://www.letistenymburk.cz
